Policy_ID,Policy_Number,Customer_ID_x,Vehicle_ID,IMD_Code,RID,RED,IDV_x,Policy_Tenure,Policy_Term,Policy_Status,Claim_Amount,Claim_Count,NCB,Premium,Polciy_Holder_Name,Mobile_Number,Customer_Area,District_x,Customer_ID_y,Registration_Number,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,IDV_y,Entity_Name,Channel_Type,Area,District_y,Portfolio_Size,Year_Onboarded,Active_Status,Renewed
PID12244,POL10995,CUST10784,VEH10995,IMD10056,2026-04-21,2027-04-20,502296,2,365,Active,0.0,0,20,12055.1,Ishaan Iyengar,9171596179,Jewel Chowk,Jammu,CUST10784,JK02AB1794,JK02,Toyota,Glanza,Hatchback,Petrol,1197,2022,2022-11-15,4,502296,Raina Vision Insurance Point,Prime Broker,Jewel Chowk,Jammu,468,2022-07-19,Active,0
PID12245,POL10996,CUST10785,VEH10996,IMD10420,2023-07-09,2024-07-07,334006,1,365,Active,0.0,0,0,10020.18,Avi Shenoy,8379270152,Trikuta Nagar,Jammu,CUST10785,JK02CI8277,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2023-03-19,4,334006,Mahajan Fortune Insurance Consultants,Prime Broker,Bakshi Nagar,Jammu,480,2022-05-22,Active,1
PID12246,POL10996,CUST10785,VEH10996,IMD10420,2024-07-08,2025-07-07,334006,2,365,Active,0.0,1,20,8817.76,Avi Shenoy,8379270152,Trikuta Nagar,Jammu,CUST10785,JK02CI8277,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2023-03-19,4,334006,Mahajan Fortune Insurance Consultants,Prime Broker,Bakshi Nagar,Jammu,480,2022-05-22,Active,1
PID12247,POL10996,CUST10785,VEH10996,IMD10420,2025-07-08,2026-07-07,334006,3,365,Active,45006.14,0,0,10020.18,Avi Shenoy,8379270152,Trikuta Nagar,Jammu,CUST10785,JK02CI8277,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2023-03-19,4,334006,Mahajan Fortune Insurance Consultants,Prime Broker,Bakshi Nagar,Jammu,480,2022-05-22,Active,0
PID12248,POL10997,CUST10786,VEH10997,IMD10219,2025-08-11,2026-08-10,654934,1,365,Active,0.0,0,0,19648.02,Raksha Manne,9998479049,Rajouri,Rajouri,CUST10786,JK11JQ9389,JK11,Tata,Punch,SUV,Petrol,1199,2023,2024-03-15,3,654934,Gupta Royal Insurance Services,Bancassurance,Rajouri,Rajouri,382,2025-07-17,Active,0
PID12249,POL10998,CUST10787,VEH10998,IMD10435,2023-06-28,2024-06-26,213514,1,365,Active,0.0,0,0,6405.42,Nilima Tata,6561057673,Bahu Plaza,Jammu,CUST10787,JK02HU9173,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,213514,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,1
PID12250,POL10998,CUST10787,VEH10998,IMD10435,2024-06-27,2025-06-26,213514,2,365,Active,0.0,0,20,5124.34,Nilima Tata,6561057673,Bahu Plaza,Jammu,CUST10787,JK02HU9173,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,213514,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,1
PID12251,POL10998,CUST10787,VEH10998,IMD10435,2025-06-27,2026-06-26,213514,3,365,Active,0.0,0,25,4804.07,Nilima Tata,6561057673,Bahu Plaza,Jammu,CUST10787,JK02HU9173,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,213514,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,1
PID12252,POL10998,CUST10787,VEH10998,IMD10435,2026-06-27,2027-06-26,213514,4,365,Active,0.0,0,35,4163.52,Nilima Tata,6561057673,Bahu Plaza,Jammu,CUST10787,JK02HU9173,JK02,Hyundai,i20,Hatchback,Petrol,1197,2016,2016-03-15,10,213514,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,0
PID12253,POL10999,CUST10788,VEH10999,IMD10068,2025-06-28,2026-06-27,532968,1,365,Active,136818.48,0,0,15989.04,Chavvi Khurana,9917374211,Bari Brahmana,Samba,CUST10788,JK08EH1078,JK08,Mahindra,Thar,SUV,Petrol,2184,2018,2018-12-21,8,532968,Royal Global Insurance Consultants,Prime Broker,Bari Brahmana,Samba,555,2016-05-08,Active,1
PID12254,POL10999,CUST10788,VEH10999,IMD10068,2026-06-28,2027-06-27,532968,2,365,Active,73913.18,0,20,12791.23,Chavvi Khurana,9917374211,Bari Brahmana,Samba,CUST10788,JK08EH1078,JK08,Mahindra,Thar,SUV,Petrol,2184,2018,2018-12-21,8,532968,Royal Global Insurance Consultants,Prime Broker,Bari Brahmana,Samba,555,2016-05-08,Active,0
PID12255,POL11000,CUST10789,VEH11000,IMD10270,2024-12-20,2025-12-19,564680,1,365,Active,0.0,0,0,16940.4,Mitesh Sampath,8874753275,Talab Tillo,Jammu,CUST10789,JK02YK2769,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2024-01-31,3,564680,Raina Fortune Insurance Point,Prime Broker,Narwal,Jammu,400,2021-03-11,Active,1
PID12256,POL11000,CUST10789,VEH11000,IMD10270,2025-12-20,2026-12-19,564680,2,365,Active,0.0,1,20,14907.55,Mitesh Sampath,8874753275,Talab Tillo,Jammu,CUST10789,JK02YK2769,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2024-01-31,3,564680,Raina Fortune Insurance Point,Prime Broker,Narwal,Jammu,400,2021-03-11,Active,0
PID12257,POL11001,CUST10790,VEH11001,IMD10252,2025-11-03,2026-11-02,716265,1,365,Active,0.0,1,0,23636.75,Ethan Sen,6201892762,Bakshi Nagar,Jammu,CUST10790,JK02OJ3656,JK02,Hyundai,Verna,Sedan,Petrol,1497,2023,2023-07-16,3,716265,Khajuria Capital Risk Advisors,Prime Broker,Trikuta Nagar,Jammu,153,2025-06-27,Active,0
PID12258,POL11002,CUST10790,VEH11002,IMD10374,2024-10-19,2025-10-18,584894,1,365,Active,0.0,0,0,17546.82,Ethan Sen,6201892762,Bakshi Nagar,Jammu,CUST10790,JK02QI5769,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2023-06-09,3,584894,TrikutaFutureInsurance Services,Prime Broker,Canal Road,Jammu,489,2022-10-20,Active,1
PID12259,POL11002,CUST10790,VEH11002,IMD10374,2025-10-19,2026-10-18,584894,2,365,Active,0.0,0,20,14037.46,Ethan Sen,6201892762,Bakshi Nagar,Jammu,CUST10790,JK02QI5769,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023,2023-06-09,3,584894,TrikutaFutureInsurance Services,Prime Broker,Canal Road,Jammu,489,2022-10-20,Active,0
PID12260,POL11003,CUST10791,VEH11003,IMD10413,2025-08-23,2026-08-22,371375,1,365,Active,55088.31,0,0,11141.25,Nandini Warrior,8036307574,Ramnagar,Udhampur,CUST10791,JK14KB1331,JK14,Kia,Carens,MPV,Diesel,1497,2015,2015-10-28,11,371375,Gupta Prime Insurance Consultants,Prime Broker,Udhampur,Udhampur,517,2021-02-03,Active,0
PID12261,POL11004,CUST10792,VEH11004,IMD10399,2025-03-18,2026-03-17,499704,1,365,Active,0.0,0,0,14991.12,Balhaar Parsa,7088291959,Arnia,Jammu,CUST10792,JK02CE8952,JK02,Mahindra,Bolero,SUV,Diesel,1493,2023,2023-05-30,3,499704,Elite Fortune Risk Advisors,Prime Broker,Narwal,Jammu,599,2024-01-17,Active,1
PID12262,POL11004,CUST10792,VEH11004,IMD10399,2026-03-18,2027-03-17,499704,2,365,Active,0.0,0,20,11992.9,Balhaar Parsa,7088291959,Arnia,Jammu,CUST10792,JK02CE8952,JK02,Mahindra,Bolero,SUV,Diesel,1493,2023,2023-05-30,3,499704,Elite Fortune Risk Advisors,Prime Broker,Narwal,Jammu,599,2024-01-17,Active,0
PID12263,POL11005,CUST10792,VEH11005,IMD10399,2024-12-04,2025-12-03,292944,1,365,Active,25086.42,0,0,8788.32,Balhaar Parsa,7088291959,Arnia,Jammu,CUST10792,JK02MY3897,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2015-10-23,11,292944,Elite Fortune Risk Advisors,Prime Broker,Narwal,Jammu,599,2024-01-17,Active,1
PID12264,POL11005,CUST10792,VEH11005,IMD10399,2025-12-04,2026-12-03,292944,2,365,Active,0.0,0,20,7030.66,Balhaar Parsa,7088291959,Arnia,Jammu,CUST10792,JK02MY3897,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2015-10-23,11,292944,Elite Fortune Risk Advisors,Prime Broker,Narwal,Jammu,599,2024-01-17,Active,0
PID12265,POL11006,CUST10793,VEH11006,IMD10241,2024-12-28,2025-12-27,450365,1,365,Active,0.0,0,0,13510.95,Ojas Basu,9173686582,Dayalachak,Kathua,CUST10793,JK04WV7491,JK04,Tata,Tiago,Hatchback,Petrol,1199,2024,2024-09-24,2,450365,MahajanUnityInsurance Solutions,Agency,Kathua,Kathua,257,2024-08-09,Active,1
PID12266,POL11006,CUST10793,VEH11006,IMD10241,2025-12-28,2026-12-27,450365,2,365,Active,0.0,0,20,10808.76,Ojas Basu,9173686582,Dayalachak,Kathua,CUST10793,JK04WV7491,JK04,Tata,Tiago,Hatchback,Petrol,1199,2024,2024-09-24,2,450365,MahajanUnityInsurance Solutions,Agency,Kathua,Kathua,257,2024-08-09,Active,0
PID12267,POL11007,CUST10794,VEH11007,IMD10084,2025-11-29,2026-11-28,724216,1,365,Active,0.0,0,0,21726.48,Garima Sani,8871273901,Janipur,Jammu,CUST10794,JK02NH6870,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2025-10-02,1,724216,Khajuria Shield Insurance Hub,POSP,Rehari,Jammu,72,2023-05-22,Active,0
PID12268,POL11008,CUST10795,VEH11008,IMD10462,2024-06-10,2025-06-09,250540,1,365,Active,0.0,0,0,7516.2,Advaith Chaudhari,9147601136,Bakshi Nagar,Jammu,CUST10795,JK02QF4697,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-06-08,5,250540,Elite Global Insurance,Prime Broker,Gandhi Nagar,Jammu,407,2021-11-25,Active,1
PID12269,POL11008,CUST10795,VEH11008,IMD10462,2025-06-10,2026-06-09,250540,2,365,Active,49293.87,0,20,6012.96,Advaith Chaudhari,9147601136,Bakshi Nagar,Jammu,CUST10795,JK02QF4697,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-06-08,5,250540,Elite Global Insurance,Prime Broker,Gandhi Nagar,Jammu,407,2021-11-25,Active,1
PID12270,POL11008,CUST10795,VEH11008,IMD10462,2026-06-10,2027-06-09,250540,3,365,Active,0.0,0,25,5637.15,Advaith Chaudhari,9147601136,Bakshi Nagar,Jammu,CUST10795,JK02QF4697,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-06-08,5,250540,Elite Global Insurance,Prime Broker,Gandhi Nagar,Jammu,407,2021-11-25,Active,0
PID12271,POL11009,CUST10796,VEH11009,IMD10251,2024-02-29,2025-02-27,179252,1,365,Active,0.0,0,0,5377.56,Tristan Uppal,6299157863,Trikuta Nagar,Jammu,CUST10796,JK02LJ4018,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016,2017-07-04,10,179252,Trikuta Global Insurance Services,POSP,Rehari,Jammu,66,2020-04-24,Active,1
PID12272,POL11009,CUST10796,VEH11009,IMD10251,2025-02-28,2026-02-27,179252,2,365,Active,0.0,0,20,4302.05,Tristan Uppal,6299157863,Trikuta Nagar,Jammu,CUST10796,JK02LJ4018,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016,2017-07-04,10,179252,Trikuta Global Insurance Services,POSP,Rehari,Jammu,66,2020-04-24,Active,1
PID12273,POL11009,CUST10796,VEH11009,IMD10251,2026-02-28,2027-02-27,179252,3,365,Active,0.0,1,25,4436.49,Tristan Uppal,6299157863,Trikuta Nagar,Jammu,CUST10796,JK02LJ4018,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016,2017-07-04,10,179252,Trikuta Global Insurance Services,POSP,Rehari,Jammu,66,2020-04-24,Active,0
PID12274,POL11010,CUST10797,VEH11010,IMD10435,2024-08-04,2025-08-03,175086,1,365,Active,0.0,0,0,5252.58,Sanaya Prasad,9760201609,Gandhi Nagar,Jammu,CUST10797,JK02JP1040,JK02,Hyundai,i20,Hatchback,Petrol,1197,2018,2019-01-01,8,175086,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,1
PID12275,POL11010,CUST10797,VEH11010,IMD10435,2025-08-04,2026-08-03,175086,2,365,Active,0.0,0,20,4202.06,Sanaya Prasad,9760201609,Gandhi Nagar,Jammu,CUST10797,JK02JP1040,JK02,Hyundai,i20,Hatchback,Petrol,1197,2018,2019-01-01,8,175086,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,0
PID12276,POL11011,CUST10798,VEH11011,IMD10309,2022-07-28,2023-07-27,559480,1,365,Active,0.0,0,0,16784.4,Ubika Tella,6737245413,Ramban,Ramban,CUST10798,JK19DG7308,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,559480,Royal Secure Insurance Point,Prime Broker,Trikuta Nagar,Jammu,514,2020-01-08,Active,1
PID12277,POL11011,CUST10798,VEH11011,IMD10309,2023-07-28,2024-07-26,559480,2,365,Active,140335.88,0,20,13427.52,Ubika Tella,6737245413,Ramban,Ramban,CUST10798,JK19DG7308,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,559480,Royal Secure Insurance Point,Prime Broker,Trikuta Nagar,Jammu,514,2020-01-08,Active,1
PID12278,POL11011,CUST10798,VEH11011,IMD10309,2024-07-27,2025-07-26,559480,3,365,Active,0.0,0,25,12588.3,Ubika Tella,6737245413,Ramban,Ramban,CUST10798,JK19DG7308,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,559480,Royal Secure Insurance Point,Prime Broker,Trikuta Nagar,Jammu,514,2020-01-08,Active,1
PID12279,POL11011,CUST10798,VEH11011,IMD10309,2025-07-27,2026-07-26,559480,4,365,Active,0.0,1,35,12000.85,Ubika Tella,6737245413,Ramban,Ramban,CUST10798,JK19DG7308,JK19,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2020-05-14,7,559480,Royal Secure Insurance Point,Prime Broker,Trikuta Nagar,Jammu,514,2020-01-08,Active,0
PID12280,POL11012,CUST10799,VEH11012,IMD10331,2025-12-21,2026-12-20,176440,1,365,Active,0.0,0,0,5293.2,Hemani Bakshi,6661812581,Shastri Nagar,Jammu,CUST10799,JK02VL2937,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2020,2021-05-19,6,176440,Dogra Apex Insurance Consultants,Bancassurance,Gandhi Nagar,Jammu,211,2020-04-23,Active,0
PID12281,POL11013,CUST10800,VEH11013,IMD10346,2025-12-06,2026-12-05,539812,1,365,Active,0.0,1,0,17813.8,Henry Merchant,6416283881,Poonch,Poonch,CUST10800,JK12ZS6570,JK12,Renault,Kiger,SUV,Petrol,999,2025,2025-11-18,1,539812,Khajuria Integrity Insurance Services,Agency,Poonch,Poonch,281,2021-09-12,Active,0
PID12282,POL11014,CUST10801,VEH11014,IMD10172,2023-10-26,2024-10-24,675339,1,365,Active,0.0,0,0,20260.17,Frederick D’Alia,6193619986,Bakshi Nagar,Jammu,CUST10801,JK02OV6261,JK02,Kia,Seltos,SUV,Petrol,1497,2022,2022-12-19,4,675339,Raina Global Insurance Associates,Bancassurance,Gandhi Nagar,Jammu,775,2019-05-23,Active,1
PID12283,POL11014,CUST10801,VEH11014,IMD10172,2024-10-25,2025-10-24,675339,2,365,Active,0.0,0,20,16208.14,Frederick D’Alia,6193619986,Bakshi Nagar,Jammu,CUST10801,JK02OV6261,JK02,Kia,Seltos,SUV,Petrol,1497,2022,2022-12-19,4,675339,Raina Global Insurance Associates,Bancassurance,Gandhi Nagar,Jammu,775,2019-05-23,Active,1
PID12284,POL11014,CUST10801,VEH11014,IMD10172,2025-10-25,2026-10-24,675339,3,365,Active,0.0,0,25,15195.13,Frederick D’Alia,6193619986,Bakshi Nagar,Jammu,CUST10801,JK02OV6261,JK02,Kia,Seltos,SUV,Petrol,1497,2022,2022-12-19,4,675339,Raina Global Insurance Associates,Bancassurance,Gandhi Nagar,Jammu,775,2019-05-23,Active,0
PID12285,POL11015,CUST10802,VEH11015,IMD10172,2025-12-31,2026-12-30,431132,1,365,Active,0.0,0,0,12933.96,Ijaya Muni,8561638319,Bakshi Nagar,Jammu,CUST10802,JK02KQ8238,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2025,2026-07-29,1,431132,Raina Global Insurance Associates,Bancassurance,Gandhi Nagar,Jammu,775,2019-05-23,Active,0
PID12286,POL11016,CUST10803,VEH11016,IMD10088,2023-03-19,2024-03-17,374993,1,365,Active,0.0,0,0,11249.79,Tamanna Jhaveri,9870091633,Vijaypur,Samba,CUST10803,JK08RD6828,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,374993,Gupta Shield Risk Advisors,Bancassurance,Samba,Samba,764,2016-07-03,Active,1
PID12287,POL11016,CUST10803,VEH11016,IMD10088,2024-03-18,2025-03-17,374993,2,365,Active,0.0,1,20,9899.82,Tamanna Jhaveri,9870091633,Vijaypur,Samba,CUST10803,JK08RD6828,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,374993,Gupta Shield Risk Advisors,Bancassurance,Samba,Samba,764,2016-07-03,Active,1
PID12288,POL11016,CUST10803,VEH11016,IMD10088,2025-03-18,2026-03-17,374993,3,365,Active,0.0,0,0,11249.79,Tamanna Jhaveri,9870091633,Vijaypur,Samba,CUST10803,JK08RD6828,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,374993,Gupta Shield Risk Advisors,Bancassurance,Samba,Samba,764,2016-07-03,Active,1
PID12289,POL11016,CUST10803,VEH11016,IMD10088,2026-03-18,2027-03-17,374993,4,365,Active,0.0,0,20,8999.83,Tamanna Jhaveri,9870091633,Vijaypur,Samba,CUST10803,JK08RD6828,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2020,2020-05-08,6,374993,Gupta Shield Risk Advisors,Bancassurance,Samba,Samba,764,2016-07-03,Active,0
PID12290,POL11017,CUST10804,VEH11017,IMD10496,2025-12-04,2026-12-03,307113,1,365,Active,0.0,0,0,9213.39,Ijaya Soni,9405920913,Ghagwal,Samba,CUST10804,JK08KX2372,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2025-08-26,1,307113,Reliable Shield Insurance,POSP,Samba,Samba,99,2024-10-08,Active,0
PID12291,POL11018,CUST10805,VEH11018,IMD10150,2024-03-24,2025-03-23,519798,1,365,Active,35333.31,0,0,15593.94,Raksha Sethi,7647386244,Rehari,Jammu,CUST10805,JK02LI5024,JK02,Honda,City,Sedan,Petrol,1498,2020,2021-09-10,6,519798,Mahajan Apex Insurance Point,Prime Broker,Canal Road,Jammu,455,2021-03-06,Active,1
PID12292,POL11018,CUST10805,VEH11018,IMD10150,2025-03-24,2026-03-23,519798,2,365,Active,0.0,0,20,12475.15,Raksha Sethi,7647386244,Rehari,Jammu,CUST10805,JK02LI5024,JK02,Honda,City,Sedan,Petrol,1498,2020,2021-09-10,6,519798,Mahajan Apex Insurance Point,Prime Broker,Canal Road,Jammu,455,2021-03-06,Active,1
PID12293,POL11018,CUST10805,VEH11018,IMD10150,2026-03-24,2027-03-23,519798,3,365,Active,0.0,0,25,11695.45,Raksha Sethi,7647386244,Rehari,Jammu,CUST10805,JK02LI5024,JK02,Honda,City,Sedan,Petrol,1498,2020,2021-09-10,6,519798,Mahajan Apex Insurance Point,Prime Broker,Canal Road,Jammu,455,2021-03-06,Active,0
PID12294,POL11019,CUST10806,VEH11019,IMD10314,2021-11-05,2022-11-04,187750,1,365,Active,0.0,1,0,6195.75,Ekalinga Mital,8835456772,Akhnoor,Jammu,CUST10806,JK02GI9228,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,187750,Jammu Capital Insurance Services,Prime Broker,Gandhi Nagar,Jammu,514,2020-06-13,Active,1
PID12295,POL11019,CUST10806,VEH11019,IMD10314,2022-11-05,2023-11-04,187750,2,365,Active,0.0,0,0,5632.5,Ekalinga Mital,8835456772,Akhnoor,Jammu,CUST10806,JK02GI9228,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,187750,Jammu Capital Insurance Services,Prime Broker,Gandhi Nagar,Jammu,514,2020-06-13,Active,1
PID12296,POL11019,CUST10806,VEH11019,IMD10314,2023-11-05,2024-11-03,187750,3,365,Active,0.0,0,20,4506.0,Ekalinga Mital,8835456772,Akhnoor,Jammu,CUST10806,JK02GI9228,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,187750,Jammu Capital Insurance Services,Prime Broker,Gandhi Nagar,Jammu,514,2020-06-13,Active,1
PID12297,POL11019,CUST10806,VEH11019,IMD10314,2024-11-04,2025-11-03,187750,4,365,Active,0.0,0,25,4224.38,Ekalinga Mital,8835456772,Akhnoor,Jammu,CUST10806,JK02GI9228,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,187750,Jammu Capital Insurance Services,Prime Broker,Gandhi Nagar,Jammu,514,2020-06-13,Active,1
PID12298,POL11019,CUST10806,VEH11019,IMD10314,2025-11-04,2026-11-03,187750,5,365,Active,0.0,0,35,3661.12,Ekalinga Mital,8835456772,Akhnoor,Jammu,CUST10806,JK02GI9228,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2016,2016-11-03,10,187750,Jammu Capital Insurance Services,Prime Broker,Gandhi Nagar,Jammu,514,2020-06-13,Active,0
PID12299,POL11020,CUST10807,VEH11020,IMD10113,2025-06-29,2026-06-28,288786,1,365,Active,0.0,1,0,9529.94,Ishwar Bajaj,9059903888,Gandhi Nagar,Jammu,CUST10807,JK02CR4304,JK02,Hyundai,i20,Hatchback,Petrol,1197,2017,2018-02-05,9,288786,North Trust Insurance Consultants,Bancassurance,Gandhi Nagar,Jammu,655,2025-06-04,Inactive,1
PID12300,POL11020,CUST10807,VEH11020,IMD10113,2026-06-29,2027-06-28,288786,2,365,Active,0.0,0,0,8663.58,Ishwar Bajaj,9059903888,Gandhi Nagar,Jammu,CUST10807,JK02CR4304,JK02,Hyundai,i20,Hatchback,Petrol,1197,2017,2018-02-05,9,288786,North Trust Insurance Consultants,Bancassurance,Gandhi Nagar,Jammu,655,2025-06-04,Inactive,0
PID12301,POL11021,CUST10808,VEH11021,IMD10243,2020-11-09,2021-11-08,1017294,1,365,Active,0.0,0,0,30518.82,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02BC5502,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2019,2019-08-13,7,1017294,Dogra Vertex Insurance Point,Agency,Janipur,Jammu,224,2020-07-22,Active,1
PID12302,POL11021,CUST10808,VEH11021,IMD10243,2021-11-09,2022-11-08,1017294,2,365,Active,0.0,0,20,24415.06,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02BC5502,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2019,2019-08-13,7,1017294,Dogra Vertex Insurance Point,Agency,Janipur,Jammu,224,2020-07-22,Active,1
PID12303,POL11021,CUST10808,VEH11021,IMD10243,2022-11-09,2023-11-08,1017294,3,365,Active,0.0,1,25,25178.03,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02BC5502,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2019,2019-08-13,7,1017294,Dogra Vertex Insurance Point,Agency,Janipur,Jammu,224,2020-07-22,Active,1
PID12304,POL11021,CUST10808,VEH11021,IMD10243,2023-11-09,2024-11-07,1017294,4,365,Active,0.0,0,0,30518.82,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02BC5502,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2019,2019-08-13,7,1017294,Dogra Vertex Insurance Point,Agency,Janipur,Jammu,224,2020-07-22,Active,1
PID12305,POL11021,CUST10808,VEH11021,IMD10243,2024-11-08,2025-11-07,1017294,5,365,Active,57721.49,0,20,24415.06,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02BC5502,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2019,2019-08-13,7,1017294,Dogra Vertex Insurance Point,Agency,Janipur,Jammu,224,2020-07-22,Active,1
PID12306,POL11021,CUST10808,VEH11021,IMD10243,2025-11-08,2026-11-07,1017294,6,365,Active,0.0,0,25,22889.11,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02BC5502,JK02,Toyota,Innova Hycross,MPV,Hybrid,1987,2019,2019-08-13,7,1017294,Dogra Vertex Insurance Point,Agency,Janipur,Jammu,224,2020-07-22,Active,0
PID12307,POL11022,CUST10808,VEH11022,IMD10389,2024-02-25,2025-02-23,545985,1,365,Active,0.0,1,0,18017.51,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02HL4609,JK02,Mahindra,XUV700,SUV,Diesel,1999,2016,2016-08-15,10,545985,Sharma Reliable Risk Advisors,POSP,Akhnoor,Jammu,85,2023-11-22,Active,1
PID12308,POL11022,CUST10808,VEH11022,IMD10389,2025-02-24,2026-02-23,545985,2,365,Active,70497.32,0,0,16379.55,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02HL4609,JK02,Mahindra,XUV700,SUV,Diesel,1999,2016,2016-08-15,10,545985,Sharma Reliable Risk Advisors,POSP,Akhnoor,Jammu,85,2023-11-22,Active,1
PID12309,POL11022,CUST10808,VEH11022,IMD10389,2026-02-24,2027-02-23,545985,3,365,Active,40471.66,1,20,14414.0,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02HL4609,JK02,Mahindra,XUV700,SUV,Diesel,1999,2016,2016-08-15,10,545985,Sharma Reliable Risk Advisors,POSP,Akhnoor,Jammu,85,2023-11-22,Active,0
PID12310,POL11023,CUST10808,VEH11023,IMD10090,2024-02-27,2025-02-25,543886,1,365,Active,0.0,0,0,16316.58,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02YF5078,JK02,Renault,Kiger,SUV,Petrol,999,2021,2022-01-08,5,543886,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,1
PID12311,POL11023,CUST10808,VEH11023,IMD10090,2025-02-26,2026-02-25,543886,2,365,Active,0.0,0,20,13053.26,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02YF5078,JK02,Renault,Kiger,SUV,Petrol,999,2021,2022-01-08,5,543886,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,1
PID12312,POL11023,CUST10808,VEH11023,IMD10090,2026-02-26,2027-02-25,543886,3,365,Active,0.0,1,25,13461.18,Ikbal Gala,6899280197,Rehari,Jammu,CUST10808,JK02YF5078,JK02,Renault,Kiger,SUV,Petrol,999,2021,2022-01-08,5,543886,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,0
